dis_reg;dis_nombre;fec_codigo;fec_dia;fec_semana;prod_nombre;prod_n2;prod_n3;prod_n3_clase;prod_prov_nombre;inv_valor;inv_cantidad;inv_dias_venta;inv_cantidad_venta
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0135;WHISKY;LICORES Y TABACO;A;Proveedor 002;3926518;439;90;839
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0136;CREMAS Y TRATAMIENTOS CORPORALES;CUIDADO PERSONAL;A;Proveedor 010;4974515;202;90;834
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0137;ASEO MECANICO;HOGAR;A;Proveedor 008;318456;141;90;833
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0138;FIBRAS Y PANOS ABSORBENTES;HOGAR;A;Proveedor 003;13620836;3253;90;827
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0139;JABON DE TOCADOR;CUIDADO PERSONAL;A;Proveedor 017;2419200;420;90;822
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0140;CREMAS Y TRATAMIENTOS CORPORALES;CUIDADO PERSONAL;A;Proveedor 010;8151676;388;90;820
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0141;ASEO MECANICO;HOGAR;A;Proveedor 008;201343;88;90;818
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0142;OTROS ALIMENTOS;ALIMENTOS;A;Proveedor 009;20880;45;90;771
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0143;ANALGESICOS;OTC;B;Proveedor 007;5228866;364;90;762
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0144;ASEO MECANICO;HOGAR;A;Proveedor 008;1219268;542;90;760
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0145;CONDIMENTOS Y SAZONADORES;ALIMENTOS;A;Proveedor 009;82598;60;90;759
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0146;LAVALOZA;HOGAR;A;Proveedor 013;3230077;495;90;756
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0147;DESODORANTES;CUIDADO PERSONAL;A;Proveedor 005;1454817;159;90;756
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0148;LAVALOZA;HOGAR;A;Proveedor 013;164608;25;90;755
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0149;LIMPIADORES LIQUIDOS PISOS;HOGAR;A;Proveedor 006;109330;37;90;751
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0150;CREMAS Y TRATAMIENTOS CORPORALES;CUIDADO PERSONAL;A;Proveedor 010;515729;24;90;747
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0151;WHISKY;LICORES Y TABACO;A;Proveedor 002;1298371;27;90;743
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0152;ANALGESICOS;OTC;B;Proveedor 007;2574774;276;90;732
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0153;BEBIDAS ENERGIZANTES;BEBIDAS NO ALCOHOLICAS;B;Proveedor 018;5774;4;90;724
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0154;CREMAS DENTALES;CUIDADO PERSONAL;A;Proveedor 007;6072181;360;90;711
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0155;RON;LICORES Y TABACO;A;Proveedor 002;13689124;467;90;702
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0156;WHISKY;LICORES Y TABACO;A;Proveedor 002;14066319;271;90;701
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0157;DESMANCHADORES;HOGAR;A;Proveedor 006;2081263;242;90;700
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0158;GINEBRA;LICORES Y TABACO;A;Proveedor 002;131587685;1517;90;695
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0159;LAVALOZA;HOGAR;A;Proveedor 013;2858629;420;90;692
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0160;COLORACION;CUIDADO PERSONAL;A;Proveedor 005;1639347;251;90;690
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0161;ALIMENTO PARA PERROS SECO;MASCOTAS Y ANIMALES;B;Proveedor 019;1280711;313;90;684
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0162;SHAMPOO;CUIDADO PERSONAL;A;Proveedor 005;1727759;210;90;684
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0163;CREMAS Y TRATAMIENTOS CORPORALES;CUIDADO PERSONAL;A;Proveedor 017;596592;108;90;672
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0164;OTROS PRODUCTOS DE LIMPIEZA;HOGAR;A;Proveedor 006;2017419;239;90;667
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0165;CREMAS Y TRATAMIENTOS CORPORALES;CUIDADO PERSONAL;A;Proveedor 010;3872810;102;90;664
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0166;TEQUILA;LICORES Y TABACO;A;Proveedor 002;5345634;201;90;654
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0167;PANITOS HUMEDOS BEBES Y NINOS;BEBES Y NINOS;B;Proveedor 020;2165285;228;90;649
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0168;INSECTICIDAS;HOGAR;A;Proveedor 001;481668;68;90;647
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0169;SUERO ORAL;OTC;B;Proveedor 012;1240232;214;90;636
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0170;ANALGESICOS;OTC;B;Proveedor 007;2090535;183;90;635
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0171;CONDIMENTOS Y SAZONADORES;ALIMENTOS;A;Proveedor 009;60764;46;90;629
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0172;INSECTICIDAS;HOGAR;A;Proveedor 001;1712701;174;90;629
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0173;WHISKY;LICORES Y TABACO;A;Proveedor 002;29835715;272;90;627
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0174;ASEO MECANICO;HOGAR;A;Proveedor 008;491785;215;90;622
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0175;CREMAS Y TRATAMIENTOS CORPORALES;CUIDADO PERSONAL;A;Proveedor 010;1308672;42;90;618
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0176;CREMAS Y SPRAY PARA PEINAR;CUIDADO PERSONAL;A;Proveedor 005;1989668;251;90;614
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0177;BALSAMOS Y ACONDICIONADORES;CUIDADO PERSONAL;A;Proveedor 005;1328754;264;90;614
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0178;CAFE;ALIMENTOS;A;Proveedor 016;113071;10;90;609
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0179;JABON DE TOCADOR;CUIDADO PERSONAL;A;Proveedor 017;509595;53;90;608
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0180;ASEO MECANICO;HOGAR;A;Proveedor 008;452428;198;90;606
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0181;GRANOLAS Y CEREALES LISTOS;ALIMENTOS;A;Proveedor 014;43241;17;90;600
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0182;CONDIMENTOS Y SAZONADORES;ALIMENTOS;A;Proveedor 009;908645;585;90;600
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0183;LAVALOZA;HOGAR;A;Proveedor 013;2423623;630;73;582
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0184;DESODORANTES;CUIDADO PERSONAL;A;Proveedor 010;1878495;211;90;573
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0185;ANALGESICOS;OTC;B;Proveedor 007;3314056;291;90;572
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0186;FIBRAS Y PANOS ABSORBENTES;HOGAR;A;Proveedor 003;227881;57;90;570
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0187;CONDIMENTOS Y SAZONADORES;ALIMENTOS;A;Proveedor 009;76078;127;90;563
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0188;LAVALOZA;HOGAR;A;Proveedor 013;417298;237;90;559
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0189;GRANOLAS Y CEREALES LISTOS;ALIMENTOS;A;Proveedor 014;62817;25;90;558
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0190;SHAMPOO;CUIDADO PERSONAL;A;Proveedor 005;1317338;263;90;556
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0191;ACEITES Y MANTECAS;ALIMENTOS;A;Proveedor 001;6676665;183;90;552
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0192;CONDIMENTOS Y SAZONADORES;ALIMENTOS;A;Proveedor 009;7326;4;90;551
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0193;COLORACION;CUIDADO PERSONAL;A;Proveedor 005;1407780;216;90;537
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0194;LAVALOZA;HOGAR;A;Proveedor 013;2246066;330;90;520
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0195;FRAGANCIAS AMBIENTALES;HOGAR;A;Proveedor 006;3027069;211;90;518
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0196;DETERGENTES;HOGAR;A;Proveedor 015;510149;181;90;515
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0197;DETERGENTES;HOGAR;A;Proveedor 015;743332;265;90;513
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0198;CREMAS Y TRATAMIENTOS CORPORALES;CUIDADO PERSONAL;A;Proveedor 010;388644;56;90;510
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0199;LIMPIADORES LIQUIDOS PISOS;HOGAR;A;Proveedor 006;375267;127;90;505
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0200;TEQUILA;LICORES Y TABACO;A;Proveedor 002;11237919;193;90;498
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0201;SHAMPOO;CUIDADO PERSONAL;A;Proveedor 017;222966;18;90;496
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0202;FIBRAS Y PANOS ABSORBENTES;HOGAR;A;Proveedor 003;2714369;373;90;486
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0203;BALSAMOS Y ACONDICIONADORES;CUIDADO PERSONAL;A;Proveedor 005;848101;101;90;485
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0204;CREMAS Y TRATAMIENTOS CORPORALES;CUIDADO PERSONAL;A;Proveedor 010;1008097;85;90;480
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0205;COLORACION;CUIDADO PERSONAL;A;Proveedor 005;686221;214;90;479
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0206;ANALGESICOS;OTC;B;Proveedor 007;8574886;432;90;474
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0207;WHISKY;LICORES Y TABACO;A;Proveedor 002;1079254;113;90;462
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0208;COLORACION;CUIDADO PERSONAL;A;Proveedor 005;1041210;158;90;461
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0209;COLORACION;CUIDADO PERSONAL;A;Proveedor 005;487479;75;90;459
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0210;ACEITES Y MANTECAS;ALIMENTOS;A;Proveedor 015;681202;141;90;459
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0211;CREMAS Y TRATAMIENTOS CORPORALES;CUIDADO PERSONAL;A;Proveedor 010;448257;33;90;459
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0212;JABON DE TOCADOR;CUIDADO PERSONAL;A;Proveedor 017;230760;24;90;457
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0213;CREMAS Y TRATAMIENTOS CORPORALES;CUIDADO PERSONAL;A;Proveedor 010;788010;48;90;448
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0214;WHISKY;LICORES Y TABACO;A;Proveedor 002;18437003;357;90;448
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0215;DETERGENTES;HOGAR;A;Proveedor 008;365036;90;90;442
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0216;ASEO MECANICO;HOGAR;A;Proveedor 008;277639;121;90;441
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0217;LIMPIADORES LIQUIDOS PISOS;HOGAR;A;Proveedor 006;765076;123;90;434
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0218;PANITOS HUMEDOS BEBES Y NINOS;BEBES Y NINOS;B;Proveedor 020;913107;204;90;434
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0219;COLORACION;CUIDADO PERSONAL;A;Proveedor 005;717515;110;90;431
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0220;LAVALOZA;HOGAR;A;Proveedor 013;692464;180;90;427
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0221;VODKA;LICORES Y TABACO;A;Proveedor 002;3791319;89;90;420
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0222;WHISKY;LICORES Y TABACO;A;Proveedor 002;4461812;175;90;418
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0223;VODKA;LICORES Y TABACO;A;Proveedor 002;7889381;185;90;416
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0224;WHISKY;LICORES Y TABACO;A;Proveedor 002;1002577;120;90;415
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0225;COLORACION;CUIDADO PERSONAL;A;Proveedor 005;758120;117;90;414
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0226;FIBRAS Y PANOS ABSORBENTES;HOGAR;A;Proveedor 008;27165;12;90;411
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0227;SHAMPOO;CUIDADO PERSONAL;A;Proveedor 005;2762177;239;90;411
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0228;CREMAS Y TRATAMIENTOS CORPORALES;CUIDADO PERSONAL;A;Proveedor 010;810426;60;90;410
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0229;DESMANCHADORES;HOGAR;A;Proveedor 006;480929;109;90;409
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0230;COLORACION;CUIDADO PERSONAL;A;Proveedor 005;397560;124;90;407
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0231;LAVALOZA;HOGAR;A;Proveedor 013;477163;271;90;403
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0232;ANALGESICOS;OTC;B;Proveedor 007;5776850;287;90;402
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0233;CREMAS Y SPRAY PARA PEINAR;CUIDADO PERSONAL;A;Proveedor 005;3434178;254;90;400
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0234;INSECTICIDAS;HOGAR;A;Proveedor 001;2641558;268;90;399
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0235;WHISKY;LICORES Y TABACO;A;Proveedor 002;6735107;374;90;397
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0236;RON;LICORES Y TABACO;A;Proveedor 002;78847876;621;90;393
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0237;DESODORANTES;CUIDADO PERSONAL;A;Proveedor 010;740796;50;90;387
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0238;CREMAS Y TRATAMIENTOS CORPORALES;CUIDADO PERSONAL;A;Proveedor 010;146575;10;90;382
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0239;DESMANCHADORES;HOGAR;A;Proveedor 006;1126634;131;90;382
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0240;ANTIGRIPALES;OTC;B;Proveedor 007;1824154;129;90;382
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0241;COLORACION;CUIDADO PERSONAL;A;Proveedor 005;623041;95;90;373
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0242;TEQUILA;LICORES Y TABACO;A;Proveedor 002;10926879;112;90;370
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0243;PANITOS HUMEDOS BEBES Y NINOS;BEBES Y NINOS;B;Proveedor 020;1436254;180;90;370
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0244;DESODORANTES;CUIDADO PERSONAL;A;Proveedor 005;553714;37;90;370
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0245;RON;LICORES Y TABACO;A;Proveedor 002;14115027;428;90;370
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0246;CONDIMENTOS Y SAZONADORES;ALIMENTOS;A;Proveedor 009;483322;132;90;365
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0247;DESMANCHADORES;HOGAR;A;Proveedor 006;594997;39;90;360
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0248;CREMAS Y TRATAMIENTOS CORPORALES;CUIDADO PERSONAL;A;Proveedor 010;2879519;174;90;359
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0249;BALSAMOS Y ACONDICIONADORES;CUIDADO PERSONAL;A;Proveedor 005;963972;83;90;357
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0250;DESODORANTES;CUIDADO PERSONAL;A;Proveedor 010;759465;48;90;350
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0251;OTROS PRODUCTOS DE LIMPIEZA;HOGAR;A;Proveedor 006;2469390;270;90;350
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0252;CREMAS Y TRATAMIENTOS CORPORALES;CUIDADO PERSONAL;A;Proveedor 010;520488;65;90;349
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0253;ASEO MECANICO;HOGAR;A;Proveedor 008;440119;193;90;346
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0254;ANALGESICOS;OTC;B;Proveedor 007;3037979;216;90;346
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0255;COLORACION;CUIDADO PERSONAL;A;Proveedor 005;741848;113;90;344
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0256;COLORACION;CUIDADO PERSONAL;A;Proveedor 005;660955;102;90;344
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0257;DESMANCHADORES;HOGAR;A;Proveedor 006;112256;17;90;343
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0258;APERITIVOS;LICORES Y TABACO;A;Proveedor 002;5300830;258;90;341
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0259;DESODORANTES;CUIDADO PERSONAL;A;Proveedor 010;378423;25;90;341
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0260;CONDIMENTOS Y SAZONADORES;ALIMENTOS;A;Proveedor 009;56930;59;90;339
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0261;RON;LICORES Y TABACO;A;Proveedor 002;18302294;327;90;337
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0262;DETERGENTES;HOGAR;A;Proveedor 006;337106;98;90;335
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0263;CONDIMENTOS Y SAZONADORES;ALIMENTOS;A;Proveedor 009;136523;75;90;334
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0264;DESODORANTES;CUIDADO PERSONAL;A;Proveedor 010;668867;30;90;333
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0265;LAVALOZA;HOGAR;A;Proveedor 013;2041878;300;90;331
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0266;FIBRAS Y PANOS ABSORBENTES;HOGAR;A;Proveedor 008;20832;36;90;329
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0267;PROTECTOR DE LABIOS;CUIDADO PERSONAL;A;Proveedor 007;180664;19;90;327
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0268;DESODORANTES;CUIDADO PERSONAL;A;Proveedor 005;713091;77;90;325
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0269;DESMANCHADORES;HOGAR;A;Proveedor 006;968364;63;90;324
